,Id,Locality,Type,SubType,Sale_Type,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool,Muniplicity,Region
8322,20250134,Sint-pieters-woluwe,Apartment,apartment-block,Private,995000,5,290,1,0,0,1,9,1,20,319,315,Good,2,0,Brussel,Falnders
8323,20250112,Brussegem,Apartment,apartment,Private,224000,1,65,1,0,0,1,9,0,0,74,0,Good,0,1,Vlaams-Brabant,Brussel
8324,20250111,Mechelen,Apartment,apartment,Private,265000,2,86,1,0,0,1,0,0,0,86,0,Not Known,0,0,Antwerpen,Falnders
8325,20249989,Appelterre-Eichem,House,house,Private,399500,4,248,1,0,1,1,0,0,0,248,0,Good,2,0,Oost-Vlaanderen,Brussel
8326,20249788,Courcelles,House,house,Private,149000,2,150,1,0,0,1,20,1,200,370,320,To be done up,3,1,Henegouwen,Falnders
8327,20249730,Braine-l'alleud,House,villa,Private,460000,3,126,1,0,0,1,25,1,400,551,905,To renovate,4,0,Waals-Brabant,Wallonia
8328,20249650,Antheit,House,house,Private,375000,3,184,0,0,0,1,104,1,1000,1288,1193,Good,3,1,Luik,Wallonia
8329,20249588,Aalst,Apartment,apartment,Private,225000,2,77,1,0,0,1,0,0,0,77,0,Good,2,0,Limburg,Falnders
8330,20249588,Aalst,Apartment,apartment,Private,225000,2,77,1,0,0,1,0,0,0,77,0,Good,2,0,Oost-Vlaanderen,Brussel
8331,20248472,Gent,Apartment,duplex,Private,519000,2,108,1,0,0,1,14,0,0,122,0,Good,0,0,Oost-Vlaanderen,Brussel
8332,20248467,Gent,Apartment,apartment,Private,645000,2,146,0,0,0,1,0,0,0,146,0,Just renovated,0,0,Oost-Vlaanderen,Brussel
8333,20248314,Emelgem,Apartment,apartment,Private,224000,2,101,0,0,0,0,0,0,0,101,0,Good,0,0,West-Vlaanderen,Wallonia
8334,20248311,Beveren,Apartment,apartment,Private,149000,2,84,0,0,0,0,0,0,0,84,0,Not Known,0,0,West-Vlaanderen,Wallonia
8335,20248311,Beveren,Apartment,apartment,Private,149000,2,84,0,0,0,0,0,0,0,84,0,Not Known,0,0,West-Vlaanderen,Wallonia
8336,20248310,Beveren,Apartment,apartment,Private,139000,2,84,0,0,0,0,0,0,0,84,0,Not Known,0,0,West-Vlaanderen,Wallonia
8337,20248310,Beveren,Apartment,apartment,Private,139000,2,84,0,0,0,0,0,0,0,84,0,Not Known,0,0,West-Vlaanderen,Wallonia
8338,20248217,Ertvelde,Apartment,apartment,Private,377900,2,106,0,0,0,1,0,0,0,106,0,Good,0,0,Oost-Vlaanderen,Brussel
8339,20247849,Balegem,House,house,Private,279000,3,163,1,0,0,0,0,1,24,187,80,Good,0,0,Oost-Vlaanderen,Brussel
8340,20247833,Elsene,Apartment,apartment,Private,390000,2,98,1,0,0,0,0,0,0,98,0,Just renovated,0,0,Brussel,Falnders
8341,20247801,Halle,Apartment,apartment,Private,225000,2,89,0,0,0,0,0,0,0,89,0,Good,0,0,Vlaams-Brabant,Brussel
8342,20247801,Halle,Apartment,apartment,Private,225000,2,89,0,0,0,0,0,0,0,89,0,Good,0,0,Antwerpen,Falnders
8343,20247736,Baardegem,House,house,Private,330000,3,162,0,0,0,1,0,0,0,162,228,Good,2,0,Oost-Vlaanderen,Brussel
8344,20247461,Asper,House,house,Private,479000,3,217,1,0,0,0,0,1,1369,1586,1591,Just renovated,0,0,Oost-Vlaanderen,Brussel
8345,20247459,Gontrode,House,house,Private,596000,4,213,0,0,0,1,16,1,296,525,296,As new,0,0,Oost-Vlaanderen,Brussel
8346,20247458,Gentbrugge,Apartment,apartment,Private,189000,1,74,0,0,0,0,0,0,0,74,0,Good,0,0,Oost-Vlaanderen,Brussel
8347,20247425,Oostakker,Apartment,apartment,Private,234500,2,80,0,0,0,0,0,0,0,80,0,Not Known,0,0,Oost-Vlaanderen,Brussel
8348,20247422,Hoevenen,House,house,Private,225000,2,100,1,0,0,0,0,1,342,442,342,To be done up,0,0,Antwerpen,Falnders
8349,20247421,Antwerpen,Apartment,apartment,Private,199000,1,63,1,0,0,1,4,0,0,67,0,To be done up,0,0,Antwerpen,Falnders
8350,20247421,Antwerpen,Apartment,apartment,Private,199000,1,63,1,0,0,1,4,0,0,67,0,To be done up,0,0,Antwerpen,Falnders
8351,20247421,Antwerpen,Apartment,apartment,Private,199000,1,63,1,0,0,1,4,0,0,67,0,To be done up,0,0,Antwerpen,Falnders
8352,20247421,Antwerpen,Apartment,apartment,Private,199000,1,63,1,0,0,1,4,0,0,67,0,To be done up,0,0,Antwerpen,Falnders
8353,20247421,Antwerpen,Apartment,apartment,Private,199000,1,63,1,0,0,1,4,0,0,67,0,To be done up,0,0,Antwerpen,Falnders
8354,20247421,Antwerpen,Apartment,apartment,Private,199000,1,63,1,0,0,1,4,0,0,67,0,To be done up,0,0,Antwerpen,Falnders
8355,20247421,Antwerpen,Apartment,apartment,Private,199000,1,63,1,0,0,1,4,0,0,67,0,To be done up,0,0,Antwerpen,Falnders
8356,20247321,Wilrijk,Apartment,apartment,Private,237500,2,67,0,0,0,0,0,0,0,67,0,Good,0,0,Antwerpen,Falnders
8357,20247260,Sint-pieters-woluwe,House,house,Private,749000,3,198,1,0,0,1,40,0,0,238,109,To be done up,2,0,Brussel,Falnders
8358,20247243,Sint-lambrechts-woluwe,Apartment,ground-floor,Private,795000,3,170,1,0,0,1,60,0,0,230,0,As new,2,1,Brussel,Falnders
8359,20247218,Ere,Apartment,apartment,Private,170000,2,112,0,0,0,1,20,0,0,132,0,Not Known,0,0,Henegouwen,Falnders
8360,20247191,Wilrijk,Apartment,apartment,Private,214000,3,93,0,0,0,1,12,0,0,105,0,Good,2,0,Antwerpen,Falnders
8361,20247161,Harelbeke,Apartment,apartment,Private,148500,2,85,1,0,0,1,0,0,0,85,0,To be done up,2,0,West-Vlaanderen,Wallonia
8362,20247011,Booischot,House,house,Private,345000,1,0,1,0,0,0,0,0,0,0,978,Not Known,0,0,Antwerpen,Falnders
8363,20247002,Crisnée,Apartment,apartment,Private,316500,2,132,1,0,0,1,66,0,0,198,0,As new,2,1,Luik,Wallonia
8364,20247000,Oudenaken,House,villa,Private,420000,2,150,1,0,0,1,0,0,0,150,521,To be done up,4,1,Vlaams-Brabant,Brussel
8365,20246995,Bottelare,House,villa,Private,449000,3,140,1,0,0,1,18,1,779,937,934,Good,4,1,Oost-Vlaanderen,Brussel
8366,20246958,Péruwelz,House,house,Private,99000,3,233,0,0,0,0,0,1,208,441,330,To renovate,2,0,Henegouwen,Falnders
8367,20246955,Cuesmes,House,house,Private,245000,3,124,1,0,0,1,0,1,269,393,332,Just renovated,3,0,Henegouwen,Falnders
8368,20246944,Blankenberge,Apartment,apartment,Private,439000,3,128,1,1,0,1,0,0,0,128,0,As new,0,0,West-Vlaanderen,Wallonia
8369,20246932,Ukkel,Apartment,duplex,Private,630000,4,147,1,0,0,1,0,0,0,147,0,Good,0,0,Brussel,Falnders
8370,20246780,Sint-Joost-ten-Node,Apartment,apartment-block,Private,549000,8,350,0,0,0,0,0,1,30,380,30,To be done up,3,1,Brussel,Falnders
8371,20246776,Bellevaux-Ligneuville,Apartment,ground-floor,Private,295000,2,98,1,0,0,1,22,0,0,120,0,Good,4,1,Luik,Wallonia
8372,20246771,Fleurus,House,house,Private,279000,3,140,1,0,0,0,0,0,0,140,0,As new,3,1,Henegouwen,Falnders
8373,20246732,Obourg,House,villa,Private,340000,3,381,0,0,0,1,0,1,3039,3420,3322,Good,4,1,Henegouwen,Falnders
8374,20246716,Tremelo,House,house,Private,370000,4,194,1,0,0,1,0,0,0,194,2390,To renovate,4,0,Vlaams-Brabant,Brussel
8375,20246645,Arsimont,House,house,Private,319000,4,188,1,0,0,1,13,1,608,809,816,Good,2,1,Namen,Brussel
8376,20246524,Mechelen,Apartment,apartment,Private,159000,1,61,1,0,0,0,0,0,0,61,0,Not Known,0,0,Antwerpen,Falnders
8377,20246523,Mechelen,Apartment,apartment,Private,230000,2,101,1,0,0,1,0,0,0,101,0,Not Known,0,0,Antwerpen,Falnders
8378,20246517,Bure,House,house,Private,310000,2,100,1,0,1,1,0,0,0,100,1369,As new,4,0,Luxemburg,Brussel
8379,20246486,Affligem,House,house,Private,279000,3,182,1,0,0,1,22,0,0,204,125,Just renovated,2,0,Vlaams-Brabant,Brussel
8380,20246465,Bressoux,Apartment,apartment-block,Private,390000,5,245,0,0,0,0,0,0,0,245,168,To be done up,2,1,Luik,Wallonia
8381,20246244,Obourg,House,villa,Private,340000,3,381,0,0,0,1,0,1,3039,3420,3322,Good,4,1,Henegouwen,Falnders
8382,20246236,Sint-jans-molenbeek,Apartment,apartment,Private,230000,2,80,1,0,0,0,0,0,0,80,0,Good,0,0,Brussel,Falnders
8383,20246234,Hastière-Lavaux,Other,chalet,Private,105000,1,56,0,0,0,1,0,0,0,56,756,Just renovated,4,0,Namen,Brussel
8384,20246226,Ganshoren,Apartment,apartment,Private,247000,2,0,1,0,0,1,5,0,0,5,0,Good,2,0,Brussel,Falnders
8385,20246207,Ensival,House,mixed-use-building,Private,330000,4,279,1,0,0,0,0,0,0,279,76,Good,2,1,Luik,Wallonia
8386,20246096,Jemeppe-Sur-Meuse,Apartment,apartment,Private,99000,1,58,1,1,0,1,3,0,0,61,0,Good,2,0,Luik,Wallonia
8387,20246067,Bevere,Apartment,apartment,Private,325000,2,99,1,0,0,0,0,0,0,99,0,Good,2,0,Oost-Vlaanderen,Brussel
8388,20246008,Vorst,Apartment,ground-floor,Private,199000,2,90,0,0,0,0,0,0,0,90,0,Not Known,0,0,Brussel,Falnders
8389,20246008,Vorst,Apartment,ground-floor,Private,199000,2,90,0,0,0,0,0,0,0,90,0,Not Known,0,0,Antwerpen,Falnders
8390,20245987,Kontich,Apartment,apartment,Private,199000,2,85,1,0,0,1,6,0,0,91,0,To be done up,0,0,Antwerpen,Falnders
8391,20245939,Torhout,Apartment,apartment,Private,99000,1,46,1,0,0,1,0,1,10,56,0,Good,2,0,West-Vlaanderen,Wallonia
8392,20245906,Beerlegem,House,house,Private,260000,3,128,1,0,0,0,0,0,0,128,632,To renovate,0,0,Oost-Vlaanderen,Brussel
8393,20245802,Sint-gillis,House,house,Private,449000,4,225,0,0,0,0,0,0,0,225,85,To renovate,0,0,Brussel,Falnders
8394,20245793,Gilly,House,house,Private,210000,2,140,1,0,0,1,60,0,0,200,300,Good,3,0,Henegouwen,Falnders
8395,20245736,Schellebelle,House,house,Private,179000,2,85,1,0,0,1,0,0,0,85,43,Good,2,0,Oost-Vlaanderen,Brussel
8396,20245730,Ukkel,Apartment,ground-floor,Private,850000,2,143,1,0,0,1,20,1,30,193,0,As new,3,1,Brussel,Falnders
8397,20245720,Wachtebeke,House,villa,Private,575000,4,260,0,0,0,1,0,1,3800,4060,3902,To be done up,4,1,Oost-Vlaanderen,Brussel
8398,20245703,Buggenhout,House,house,Private,449000,3,203,1,0,0,1,0,0,0,203,565,Just renovated,3,1,Oost-Vlaanderen,Brussel
8399,20245604,Spa,House,mixed-use-building,Private,349000,5,289,1,0,0,0,0,0,0,289,79,Good,2,1,Luik,Wallonia
8400,20245601,Deurne,Apartment,apartment,Private,295000,3,126,1,0,0,0,0,1,200,326,0,Good,0,0,Antwerpen,Falnders
8401,20245601,Deurne,Apartment,apartment,Private,295000,3,126,1,0,0,0,0,1,200,326,0,Good,0,0,Vlaams-Brabant,Brussel
8402,20245576,Ardooie,House,house,Private,205000,3,128,0,0,0,0,0,1,820,948,1345,To renovate,4,0,West-Vlaanderen,Wallonia
8403,20245452,Elsene,Apartment,apartment,Private,730000,3,215,1,0,0,0,0,0,0,215,0,Good,3,1,Brussel,Falnders
8404,20245438,Dottenijs,House,villa,Private,425000,2,154,1,0,0,1,40,1,300,494,683,Good,4,0,Henegouwen,Falnders
8405,20245426,Linkebeek,House,villa,Private,375000,4,315,1,0,0,1,40,1,365,720,430,To be done up,4,1,Vlaams-Brabant,Brussel
8406,20245400,Beervelde,House,villa,Private,575000,4,260,0,0,0,1,0,1,3800,4060,3902,To be done up,4,1,Oost-Vlaanderen,Brussel
8407,20245396,Elene,Other,bungalow,Private,349000,4,237,1,0,0,1,16,1,390,643,1228,To renovate,4,1,Oost-Vlaanderen,Brussel
8408,20245381,Bost,Apartment,apartment,Private,298500,2,162,1,0,0,1,6,0,0,168,0,Just renovated,2,0,Vlaams-Brabant,Brussel
8409,20245375,Appelterre-Eichem,House,house,Private,219000,2,125,1,0,0,1,0,1,345,470,508,To renovate,2,0,Oost-Vlaanderen,Brussel
8410,20245374,Liedekerke,House,house,Private,225000,3,90,1,0,0,1,0,1,100,190,167,To be done up,2,0,Vlaams-Brabant,Brussel
8411,20245275,Waterloo,Apartment,apartment,Private,365000,3,122,1,0,0,1,2,0,0,124,0,As new,4,0,Waals-Brabant,Wallonia
8412,20245192,Schaarbeek,Apartment,apartment,Private,265000,1,70,1,0,0,1,3,0,0,73,0,Just renovated,2,1,Brussel,Falnders
8413,20245133,Sint-lambrechts-woluwe,House,house,Private,750000,5,225,1,0,0,1,15,1,120,360,200,To renovate,2,1,Brussel,Falnders
8414,20245118,La Reid,House,house,Private,199000,4,140,1,0,0,1,0,0,0,140,0,To be done up,4,1,Luik,Wallonia
8415,20245112,Antwerpen,Apartment,apartment,Private,339000,3,110,1,0,0,1,11,0,0,121,0,Just renovated,0,0,Antwerpen,Falnders
8416,20245112,Antwerpen,Apartment,apartment,Private,339000,3,110,1,0,0,1,11,0,0,121,0,Just renovated,0,0,Antwerpen,Falnders
8417,20245112,Antwerpen,Apartment,apartment,Private,339000,3,110,1,0,0,1,11,0,0,121,0,Just renovated,0,0,Antwerpen,Falnders
8418,20245112,Antwerpen,Apartment,apartment,Private,339000,3,110,1,0,0,1,11,0,0,121,0,Just renovated,0,0,Antwerpen,Falnders
8419,20245112,Antwerpen,Apartment,apartment,Private,339000,3,110,1,0,0,1,11,0,0,121,0,Just renovated,0,0,Antwerpen,Falnders
8420,20245112,Antwerpen,Apartment,apartment,Private,339000,3,110,1,0,0,1,11,0,0,121,0,Just renovated,0,0,Antwerpen,Falnders
8421,20245112,Antwerpen,Apartment,apartment,Private,339000,3,110,1,0,0,1,11,0,0,121,0,Just renovated,0,0,Antwerpen,Falnders
8422,20244998,Gistel,Other,covered-parking-space,Private,35000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,West-Vlaanderen,Wallonia
8423,20244990,Antwerpen,Other,covered-parking-space,Private,38000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Antwerpen,Falnders
8424,20244990,Antwerpen,Other,covered-parking-space,Private,38000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Antwerpen,Falnders
8425,20244990,Antwerpen,Other,covered-parking-space,Private,38000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Antwerpen,Falnders
8426,20244990,Antwerpen,Other,covered-parking-space,Private,38000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Antwerpen,Falnders
8427,20244990,Antwerpen,Other,covered-parking-space,Private,38000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Antwerpen,Falnders
8428,20244990,Antwerpen,Other,covered-parking-space,Private,38000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Antwerpen,Falnders
8429,20244990,Antwerpen,Other,covered-parking-space,Private,38000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Antwerpen,Falnders
8430,20244987,Asper,House,house,Private,675000,5,446,0,0,0,0,0,0,0,446,2118,As new,4,0,Oost-Vlaanderen,Brussel
8431,20244966,Kessel-Lo,House,house,Private,440000,3,153,0,0,0,0,0,0,0,153,174,As new,2,0,Vlaams-Brabant,Brussel
8432,20244964,Antwerpen,Apartment,apartment,Private,357000,1,95,0,0,0,1,0,0,0,95,0,Just renovated,2,0,Antwerpen,Falnders
8433,20244964,Antwerpen,Apartment,apartment,Private,357000,1,95,0,0,0,1,0,0,0,95,0,Just renovated,2,0,Antwerpen,Falnders
8434,20244964,Antwerpen,Apartment,apartment,Private,357000,1,95,0,0,0,1,0,0,0,95,0,Just renovated,2,0,Antwerpen,Falnders
8435,20244964,Antwerpen,Apartment,apartment,Private,357000,1,95,0,0,0,1,0,0,0,95,0,Just renovated,2,0,Antwerpen,Falnders
8436,20244964,Antwerpen,Apartment,apartment,Private,357000,1,95,0,0,0,1,0,0,0,95,0,Just renovated,2,0,Antwerpen,Falnders
8437,20244964,Antwerpen,Apartment,apartment,Private,357000,1,95,0,0,0,1,0,0,0,95,0,Just renovated,2,0,Antwerpen,Falnders
8438,20244964,Antwerpen,Apartment,apartment,Private,357000,1,95,0,0,0,1,0,0,0,95,0,Just renovated,2,0,Antwerpen,Falnders
8439,20244943,Evere,Apartment,flat-studio,Private,195000,0,43,1,0,0,1,12,0,0,55,0,As new,0,1,Brussel,Falnders
8440,20244914,Evere,Apartment,apartment,Private,260000,2,82,1,0,0,1,0,0,0,82,0,Good,2,1,Brussel,Falnders
8441,20244904,Sint-katelijne-waver,House,house,Private,399000,5,170,1,0,0,1,0,0,0,170,692,To be done up,0,0,Antwerpen,Falnders
8442,20244899,Ave-Et-Auffe,House,house,Private,192500,3,173,1,0,0,0,0,1,53,226,120,To be done up,2,1,Namen,Brussel
8443,20244893,Bevere,Apartment,apartment,Private,359000,4,162,1,0,0,0,0,0,0,162,0,As new,0,1,Oost-Vlaanderen,Brussel
8444,20244676,Laken,Apartment,apartment,Private,175000,1,65,0,0,0,1,3,0,0,68,0,Not Known,2,1,Brussel,Falnders
8445,20244673,Bressoux,Apartment,apartment,Private,189000,2,74,0,0,0,1,6,0,0,80,0,Not Known,2,1,Luik,Wallonia
8446,20244604,Jemeppe-Sur-Meuse,House,house,Private,175000,4,135,1,0,0,1,40,1,160,335,330,Good,2,1,Luik,Wallonia
8447,20244578,Oostende,Apartment,apartment,Private,259000,2,114,0,0,0,1,22,0,0,136,0,Good,0,0,West-Vlaanderen,Wallonia
8448,20244551,Kraainem,House,house,Private,549000,3,157,1,0,0,1,15,1,420,592,726,To be done up,3,1,Vlaams-Brabant,Brussel
8449,20244546,Impe,Apartment,apartment,Private,235000,2,90,1,0,0,1,12,0,0,102,0,Good,3,0,Oost-Vlaanderen,Brussel
8450,20244540,Aarsele,Apartment,apartment,Private,219000,2,82,0,0,0,0,0,0,0,82,0,Good,0,0,West-Vlaanderen,Wallonia
8451,20244344,Brussel,Apartment,apartment-block,Private,250000,4,90,1,0,0,0,0,0,0,90,17,To restore,2,0,Brussel,Falnders
8452,20244298,Abolens,House,house,Private,289000,2,130,1,0,0,1,20,1,400,550,500,Good,4,1,Luik,Wallonia
8453,20244285,Nieuwkerke,House,house,Private,365000,3,150,1,0,0,0,0,0,0,150,286,As new,3,0,West-Vlaanderen,Wallonia
8454,20244249,Oudergem,Apartment,flat-studio,Private,271700,0,36,1,0,0,1,5,0,0,41,0,As new,0,1,Brussel,Falnders
8455,20244248,Oudergem,Apartment,apartment,Private,394800,1,63,1,0,0,1,17,0,0,80,0,As new,2,1,Brussel,Falnders
8456,20244247,Oudergem,Apartment,apartment,Private,392800,1,62,1,0,0,1,6,0,0,68,0,As new,2,1,Brussel,Falnders
8457,20244246,Oudergem,Apartment,flat-studio,Private,292700,0,47,1,0,0,1,10,0,0,57,0,As new,0,1,Brussel,Falnders
8458,20244245,Oudergem,Apartment,flat-studio,Private,288700,0,45,1,0,0,1,12,0,0,57,0,As new,0,1,Brussel,Falnders
8459,20244244,Oudergem,Apartment,apartment,Private,547900,2,92,1,0,0,1,5,0,0,97,0,As new,2,1,Brussel,Falnders
8460,20244243,Oudergem,Apartment,apartment,Private,557900,2,92,1,0,0,1,5,0,0,97,0,As new,2,1,Brussel,Falnders
8461,20244242,Oudergem,Apartment,penthouse,Private,579900,2,88,1,0,0,1,12,0,0,100,0,As new,2,1,Brussel,Falnders
8462,20244241,Oudergem,Apartment,apartment,Private,547900,2,92,1,0,0,1,12,0,0,104,0,As new,2,1,Brussel,Falnders
8463,20244240,Oudergem,Apartment,flat-studio,Private,304700,0,44,1,0,0,1,4,0,0,48,0,As new,0,1,Brussel,Falnders
8464,20244239,Oudergem,Apartment,apartment,Private,552900,2,94,1,0,0,1,11,0,0,105,0,As new,2,1,Brussel,Falnders
8465,20244238,Oudergem,Apartment,flat-studio,Private,299700,0,44,1,0,0,1,4,0,0,48,0,As new,0,1,Brussel,Falnders
8466,20244237,Oudergem,Apartment,penthouse,Private,667900,2,107,1,0,0,1,10,0,0,117,0,As new,2,1,Brussel,Falnders
8467,20244236,Oudergem,Apartment,apartment,Private,554900,2,96,1,0,0,1,12,0,0,108,0,As new,2,1,Brussel,Falnders
8468,20244235,Oudergem,Apartment,penthouse,Private,691400,2,110,1,0,0,1,19,0,0,129,0,As new,2,1,Brussel,Falnders
8469,20244234,Oudergem,Apartment,duplex,Private,644100,3,132,1,0,0,1,23,1,61,216,0,As new,0,1,Brussel,Falnders
8470,20244233,Oudergem,Apartment,apartment,Private,582900,2,96,1,0,0,1,12,0,0,108,0,As new,2,1,Brussel,Falnders
8471,20244232,Oudergem,Apartment,duplex,Private,644100,3,129,1,0,0,1,23,1,69,221,0,As new,0,1,Brussel,Falnders
8472,20244231,Oudergem,Apartment,duplex,Private,666100,3,134,1,0,0,1,26,1,70,230,0,As new,2,1,Brussel,Falnders
8473,20244230,Oudergem,Apartment,flat-studio,Private,282700,0,36,1,0,0,1,5,0,0,41,0,As new,0,1,Brussel,Falnders
8474,20244229,Oudergem,Apartment,apartment,Private,402800,1,72,1,0,0,1,9,0,0,81,0,As new,2,1,Brussel,Falnders
8475,20244228,Oudergem,Apartment,apartment,Private,522900,2,88,1,0,0,1,8,0,0,96,0,As new,2,1,Brussel,Falnders
8476,20244227,Oudergem,Apartment,apartment,Private,727600,3,121,1,0,0,1,24,0,0,145,0,As new,2,1,Brussel,Falnders
8477,20244226,Oudergem,Apartment,apartment,Private,506900,2,88,1,0,0,1,8,0,0,96,0,As new,2,1,Brussel,Falnders
8478,20244225,Oudergem,Apartment,penthouse,Private,908600,3,154,1,0,0,1,23,0,0,177,0,As new,3,1,Brussel,Falnders
8479,20244224,Oudergem,Apartment,apartment,Private,838100,3,143,1,0,0,1,16,0,0,159,0,As new,2,1,Brussel,Falnders
8480,20244223,Oudergem,Apartment,penthouse,Private,753600,3,119,1,0,0,1,20,0,0,139,0,As new,3,1,Brussel,Falnders
8481,20244222,Oudergem,Apartment,apartment,Private,403800,1,63,1,0,0,1,11,0,0,74,0,As new,2,1,Brussel,Falnders
8482,20244221,Oudergem,Apartment,apartment,Private,397800,1,63,1,0,0,1,11,0,0,74,0,As new,2,1,Brussel,Falnders
8483,20244220,Oudergem,Apartment,apartment,Private,592900,2,101,1,0,0,1,12,0,0,113,0,As new,2,1,Brussel,Falnders
8484,20244219,Oudergem,Apartment,apartment,Private,575900,2,101,1,0,0,1,19,0,0,120,0,As new,2,1,Brussel,Falnders
8485,20244218,Oudergem,Apartment,apartment,Private,617900,2,104,1,0,0,1,10,0,0,114,0,As new,2,1,Brussel,Falnders
8486,20244217,Oudergem,Apartment,apartment,Private,602900,2,104,1,0,0,1,11,0,0,115,0,As new,2,1,Brussel,Falnders
8487,20244216,Oudergem,Apartment,apartment,Private,605900,2,104,1,0,0,1,16,0,0,120,0,As new,2,1,Brussel,Falnders
8488,20244215,Oudergem,Apartment,penthouse,Private,930700,4,153,1,0,0,1,28,0,0,181,0,As new,3,1,Brussel,Falnders
8489,20244214,Oudergem,Apartment,apartment,Private,555900,2,99,1,0,0,1,8,0,0,107,0,As new,2,1,Brussel,Falnders
8490,20244213,Oudergem,Apartment,apartment,Private,584900,2,103,1,0,0,1,10,0,0,113,0,As new,2,1,Brussel,Falnders
8491,20244212,Oudergem,Apartment,apartment,Private,567900,2,99,1,0,0,1,8,0,0,107,0,As new,2,1,Brussel,Falnders
8492,20244211,Oudergem,Apartment,apartment,Private,565900,2,91,1,0,0,1,12,0,0,103,0,As new,2,1,Brussel,Falnders
8493,20244210,Oudergem,Apartment,apartment,Private,584900,2,91,1,0,0,1,12,0,0,103,0,As new,2,1,Brussel,Falnders
8494,20244209,Oudergem,Apartment,penthouse,Private,690600,3,103,1,0,0,1,24,0,0,127,0,As new,2,1,Brussel,Falnders
8495,20244208,Oudergem,Apartment,duplex,Private,533900,2,113,1,0,0,1,20,1,21,154,0,As new,0,1,Brussel,Falnders
8496,20244207,Oudergem,Apartment,apartment,Private,547900,2,92,1,0,0,1,7,0,0,99,0,As new,2,1,Brussel,Falnders
8497,20244206,Oudergem,Apartment,apartment,Private,770100,3,128,1,0,0,1,17,0,0,145,0,As new,2,1,Brussel,Falnders
8498,20244205,Oudergem,Apartment,duplex,Private,655100,3,134,1,0,0,1,25,1,71,230,0,As new,2,1,Brussel,Falnders
8499,20244204,Oudergem,Apartment,apartment,Private,506900,2,85,1,0,0,1,9,0,0,94,0,As new,2,1,Brussel,Falnders
8500,20244203,Oudergem,Apartment,apartment,Private,532900,2,92,1,0,0,1,7,0,0,99,0,As new,2,1,Brussel,Falnders
8501,20244202,Oudergem,Apartment,apartment,Private,512900,2,85,1,0,0,1,31,0,0,116,0,As new,2,1,Brussel,Falnders
8502,20244201,Oudergem,Apartment,apartment,Private,609400,2,101,1,0,0,1,12,0,0,113,0,As new,2,1,Brussel,Falnders
8503,20244200,Oudergem,Apartment,penthouse,Private,592900,2,92,1,0,0,1,20,0,0,112,0,As new,2,1,Brussel,Falnders
8504,20244199,Oudergem,Apartment,apartment,Private,735600,3,121,1,0,0,1,8,0,0,129,0,As new,2,1,Brussel,Falnders
8505,20244198,Oudergem,Apartment,flat-studio,Private,315700,0,46,1,0,0,1,4,0,0,50,0,As new,0,1,Brussel,Falnders
8506,20244197,Oudergem,Apartment,ground-floor,Private,439900,1,83,1,0,0,1,21,0,0,104,0,As new,2,1,Brussel,Falnders
8507,20244196,Oudergem,Apartment,apartment,Private,565900,2,95,1,0,0,1,19,0,0,114,0,As new,2,1,Brussel,Falnders
8508,20244195,Oudergem,Apartment,duplex,Private,895700,4,191,1,0,0,1,29,1,46,266,0,As new,2,1,Brussel,Falnders
8509,20244194,Oudergem,Apartment,apartment,Private,377800,1,68,1,0,0,1,7,0,0,75,0,As new,2,1,Brussel,Falnders
8510,20244193,Oudergem,Apartment,penthouse,Private,936600,3,153,1,0,0,1,25,0,0,178,0,As new,3,1,Brussel,Falnders
8511,20244192,Oudergem,Apartment,flat-studio,Private,392700,0,59,1,0,0,1,24,1,46,129,0,As new,0,1,Brussel,Falnders
8512,20244191,Oudergem,Apartment,duplex,Private,571900,2,104,1,0,0,1,26,1,44,174,0,As new,2,1,Brussel,Falnders
8513,20244190,Oudergem,Apartment,apartment,Private,710600,3,121,1,0,0,1,8,0,0,129,0,As new,2,1,Brussel,Falnders
8514,20244189,Oudergem,Apartment,apartment,Private,686000,3,121,1,0,0,1,7,0,0,128,0,As new,2,1,Brussel,Falnders
8515,20244188,Oudergem,Apartment,apartment,Private,603900,2,95,1,0,0,1,19,0,0,114,0,As new,2,1,Brussel,Falnders
